cnfname,dataset,cnf_basename,train_test,BINARY+,Basic-featuretime,CG-coeff-variation,CG-entropy,CG-featuretime,CG-max,CG-mean,CG-min,DIAMETER-coeff-variation,DIAMETER-entropy,DIAMETER-featuretime,DIAMETER-max,DIAMETER-mean,DIAMETER-min,HORNY-VAR-coeff-variation,HORNY-VAR-entropy,HORNY-VAR-max,HORNY-VAR-mean,HORNY-VAR-min,KLB-featuretime,LPSLack-coeff-variation,LPSLack-max,LPSLack-mean,LPSLack-min,LP_OBJ,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-entropy,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-VAR-entropy,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-stdev,Pre-featuretime,SP-bias-coeff-variation,SP-bias-max,SP-bias-mean,SP-bias-min,SP-bias-q10,SP-bias-q25,SP-bias-q50,SP-bias-q75,SP-bias-q90,SP-unconstraint-coeff-variation,SP-unconstraint-max,SP-unconstraint-mean,SP-unconstraint-min,SP-unconstraint-q10,SP-unconstraint-q25,SP-unconstraint-q50,SP-unconstraint-q75,SP-unconstraint-q90,TRINARY+,UNARY,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-entropy,VCG-CLAUSE-max,VCG-CLAUSE-mean,VCG-CLAUSE-min,VCG-VAR-coeff-variation,VCG-VAR-entropy,VCG-VAR-max,VCG-VAR-mean,VCG-VAR-min,VG-coeff-variation,VG-max,VG-mean,VG-min,cl-featuretime,cl-num-coeff-variation,cl-num-max,cl-num-mean,cl-num-min,cl-num-q10,cl-num-q25,cl-num-q50,cl-num-q75,cl-num-q90,cl-size-coeff-variation,cl-size-max,cl-size-mean,cl-size-min,cl-size-q10,cl-size-q25,cl-size-q50,cl-size-q75,cl-size-q90,cluster-coeff-coeff-variation,cluster-coeff-entropy,cluster-coeff-max,cluster-coeff-mean,cluster-coeff-min,gsat_BestAvgImprovement_CoeffVariance,gsat_BestAvgImprovement_Mean,gsat_BestSolution_CoeffVariance,gsat_BestSolution_Mean,gsat_FirstLocalMinRatio_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q.10,gsat_FirstLocalMinStep_Q.90,horn-clauses-fraction,lobjois-featuretime,lobjois-log-num-nodes-over-vars,lobjois-mean-depth-over-vars,lpIntRatio,lpTIME,ls-gsat-featuretime,ls-saps-featuretime,nclauses,nclausesOrig,nvars,nvarsOrig,reducedClauses,reducedVars,saps_BestAvgImprovement_CoeffVariance,saps_BestAvgImprovement_Mean,saps_BestSolution_CoeffVariance,saps_BestSolution_Mean,saps_FirstLocalMinRatio_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q.10,saps_FirstLocalMinStep_Q.90,sp-featuretime,unit-featuretime,vars-clauses-ratio,vars-reduced-depth-1,vars-reduced-depth-16,vars-reduced-depth-256,vars-reduced-depth-4,vars-reduced-depth-64
sc14-app_orig/UCG-20-10p1_features_preprocessed.txt,sc14-app,UCG-20-10p1.cnf,train,0.514994616,0.1,-0.0,-512.0,20.04,0.0,-1.0,-1.0,0.009897572,0.184907399,2.02,22.0,21.045454545,21.0,0.8456626159999999,2.739699785,4.9132e-05,1.1347e-05,3.136e-06,30.12,0.0,0.0,0.0,0.0,-512.0,0.908762033,1.409646245,1.0,0.401103851,0.0,2.943933302,0.84,0.225584476,0.0,0.14831708400000002,4.56,0.594445926,1.0,0.57052179,0.0,0.046030909,0.234688396,0.7639451820000001,0.8651384670000001,0.8996519540000001,1.107108479,0.098157693,0.020061887,-0.0,8.159999999999998e-07,0.001625615,0.005886364,0.038316414,0.053290408,0.8694159579999999,0.0,0.437430454,1.092984276,7.2488e-05,2.034e-05,1.4498e-05,0.7411233629999999,3.09271213,7.3175e-05,2.034e-05,7.317999999999998e-06,0.653288193,8.1538e-05,2.2157e-05,5.227e-06,1.98,1.36300426,76.0,14.0,0.0,0.0,2.0,12.0,21.0,39.0,1.201475621,130.0,28.069698941,0.0,1.0,10.0,18.144736842,35.285714286,88.409090909,-0.0,-0.0,0.0,-1.0,-1.0,0.0,2.3258099999999997,0.0,9369.0,0.0,0.9556950000000001,0.0,51113.0,51113.0,51113.0,51113.0,0.693324343,2.0,0.7012855159999999,0.169693121,0.0,61.74,2.46,2.46,956610.0,1388006.0,137954.0,259258.0,0.450963297,0.879307595,0.0,6.71705,0.0,107636.0,0.0,2.73988,0.0,0.0,0.0,0.0,0.0,4.24,1.9,0.14421133,0.001659974,0.059179147,0.594009597,0.006639894,0.594009597
sc14-app_orig/002-80-12_features_preprocessed.txt,sc14-app,002-80-12.cnf,train,0.001158586,0.04,-0.0,-512.0,20.02,0.0,-1.0,-1.0,0.0,-0.0,2.02,10.0,10.0,10.0,0.497450974,3.281792079,0.000188758,7.3751e-05,6.509e-06,0.4,0.0,0.0,0.0,0.0,-512.0,0.5895761279999999,2.190191543,1.0,0.375447991,0.0,2.813879478,0.672727273,0.117466706,0.0,0.06842039999999999,1.22,0.601092552,0.84269668,0.18466554,5.408100000000001e-05,0.043062695,0.107078256,0.164727807,0.265787786,0.326429985,1.1490643999999999,0.35826832299999994,0.034495301,0.000280018,0.002942764,0.013001265,0.021302102000000003,0.03814125,0.078852752,0.038073883,0.0,0.201277531,1.444064777,0.0015746789999999998,0.0004531580000000001,0.000157468,0.43993018,3.717319408,0.0008819580000000002,0.0004531580000000001,5.2071e-05,0.419276748,0.000123669,6.3609e-05,1.6272e-05,2.0,0.605780695,273.0,112.184782609,5.0,12.0,40.0,126.0,159.0,188.0,0.499275655,28.648648649000002,7.995563691,4.8,5.842519685,6.103896104,6.636986301,8.447916667000001,10.625,-0.0,-0.0,0.0,-1.0,-1.0,1.5107700000000002,0.289133,0.173164,807.467,0.0241835,0.859547,0.0177659,2088.2,2091.0,2043.0,2139.0,0.193614106,2.04,0.155905402,0.06580721099999999,0.0,61.14,2.42,2.32,307271.0,478488.0,12701.0,13408.0,0.5572182210000001,0.055664908,0.375836,0.694862,1.5156,1468.18,0.33170700000000003,0.781911,0.332179,1912.0,2105.0,2034.0,2140.0,3.52,0.1,0.041334848,7.8734e-05,0.000472404,0.004330368,0.000236202,0.001259743
sc14-app_orig/ctl_4291_567_5_unsat_pre_features_preprocessed.txt,sc14-app,ctl_4291_567_5_unsat_pre.cnf,train,0.187880317,0.0,-0.0,-512.0,20.02,0.0,-1.0,-1.0,0.057833664000000014,0.662160792,2.02,9.0,8.376175549,8.0,0.813836408,2.058429904,0.000474932,4.116600000000001e-05,1.4842e-05,0.4,0.0,0.0,0.0,0.0,-512.0,2.156589278,0.647087403,1.0,0.103391809,0.0,2.421525836,0.428571429,0.052782975,0.0,0.051651099000000006,0.22,0.89432482,0.955738647,0.216232996,5.42e-06,0.022131778,0.061100785,0.15878019599999998,0.324618845,0.490246316,1.371023306,0.17042471,0.018122193,0.0,6.55e-06,0.000384621,0.006312381,0.028785101,0.048445108,0.3813114070000001,0.0,0.229688874,0.928966999,0.000262605,0.000225237,0.000131303,0.7638406809999999,3.676543702,0.000838553,0.000225237,4.4525e-05,0.7571379290000001,0.001224435,0.00036617,6.6787e-05,1.98,0.053379863,4075.0,3868.5,3662.0,3662.0,3662.0,4075.0,4075.0,4075.0,0.035933404,30.53006135,29.471065628,28.412069907,28.412069907,28.412069907,30.53006135,30.53006135,30.53006135,-0.0,-0.0,0.0,-1.0,-1.0,1.2577399999999999,0.254942,0.5514859999999999,271.462,0.0143762,0.8476600000000001,0.0199666,4483.85,4504.0,4369.0,4550.0,0.265153314,2.0,0.875825207,0.346002314,0.0,118.16,2.32,2.18,134756.0,134756.0,15232.0,15232.0,0.0,0.0,0.9852709999999999,1.02242,2.73466,555.6,0.232066,0.9051239999999999,0.351921,4044.6,4464.0,0.0,4620.0,2.3,0.16,0.113033928,0.029805672,0.251969538,0.48542542,0.08784138699999999,0.48542542
sc14-app_orig/c10bi_i_features_preprocessed.txt,sc14-app,c10bi_i.cnf,train,0.107669208,0.02,-0.0,-512.0,20.06,0.0,-1.0,-1.0,0.074251471,0.793400982,2.02,9.0,7.1915708810000005,6.0,2.541530807,2.581762107,0.010957694,6.1337e-05,0.0,0.86,0.0,0.0,0.0,0.0,-512.0,0.678561583,1.762127734,1.0,0.368288562,0.0,2.858157357,0.965811966,0.171603828,0.0,0.144061956,1.38,0.4579714,0.999924094,0.552627495,2e-09,0.14090347,0.410047249,0.5981254770000001,0.7404481629999999,0.854010391,0.803600357,0.44258141,0.077445964,-0.0,0.001400499,0.023214784,0.073300042,0.118344959,0.147011515,0.505661377,0.0,0.379020296,1.613400203,0.001142757,0.00017057,8.790399999999999e-05,2.289587167,2.966500576,0.021815291,0.00017057,4.121600000000001e-05,1.954620936,0.012270733,0.000135596,2.944e-05,2.0,0.339222759,603.0,343.5,87.0,257.0,271.0,333.0,433.0,514.0,0.136465053,16.861538462000002,11.940649266,9.715542522,10.158671587,10.729241877,11.73992674,12.656716418,14.007782100999998,-0.0,-0.0,0.0,-1.0,-1.0,1.15822,0.387984,0.315214,970.727,0.019007200000000002,0.8996649999999999,0.013604900000000001,6176.64,6162.0,6109.0,6287.0,0.455718786,2.0,0.107241248,0.032211215,0.0,63.22,2.26,2.16,169835.0,398467.0,22752.0,133998.0,1.346200724,4.889504219,0.9767450000000001,1.04551,1.4700600000000001,1304.8,0.24683000000000002,0.97734,0.5592590000000001,4956.8,6162.0,0.0,6181.0,2.48,0.34,0.133965319,0.000307665,0.021272855,0.031381857,0.013932841,0.031381857
sc14-app_orig/MD5-30-2_features_preprocessed.txt,sc14-app,MD5-30-2.cnf,train,0.009228361,-0.0,-0.0,-512.0,20.02,0.0,-1.0,-1.0,0.046672223,0.65387856,2.02,11.0,9.850119904,9.0,0.693780075,2.975277227,0.00079733,0.000251787,2.9531e-05,0.08,0.0,0.0,0.0,0.0,-512.0,0.4497493520000001,1.623447524,1.0,0.444904468,0.0,0.880713574,0.4166666670000001,0.021633075,0.0,0.055792193,0.16,1.862296941,0.7317160659999999,0.07042737,0.0,2.3389000000000006e-05,0.00051421,0.006939762,0.062117266,0.313257235,1.30776576,0.177409154,0.027393658,1.6355e-05,0.000116173,0.000934212,0.019272771,0.040185448,0.110376986,0.226338482,0.0,0.193515206,1.15154838,0.000918836,0.000639816,0.000306279,0.692689102,3.224025454,0.001594661,0.000639816,0.000118123,0.422430434,0.000295308,0.000145981,5.9062e-05,1.96,0.273476586,245.0,158.420454545,35.0,96.0,137.0,169.0,189.0,206.0,0.148096342,7.661375661,5.6776893410000016,4.1125,4.445652174,4.994475138,5.793103447999999,6.165413534,6.792349727,-0.0,-0.0,0.0,-1.0,-1.0,1.77853,0.296657,0.4482,447.597,0.14718900000000001,0.862836,0.12094200000000001,1116.32,1131.5,1107.0,1157.0,0.399861205,2.0,0.15976706,0.058864483,0.0,40.62,2.36,2.12,67726.0,68085.0,6530.0,8901.0,0.005300771,0.363093415,0.536647,0.671139,0.336599,314.791,0.0317604,0.8280049999999999,0.0223263,1137.58,1141.0,1101.0,1163.0,0.86,0.02,0.096417919,0.0,0.0,0.002909648,0.0,0.0
sc14-app_orig/gss-19-s100_features_preprocessed.txt,sc14-app,gss-19-s100.cnf,train,0.6614404620000001,0.02,0.911200787,3.780412828,2.2,0.00373049,0.000439569,8.798299999999999e-05,0.06044913900000001,0.7348657609999999,2.02,10.0,8.50295858,7.0,0.939773223,1.876013738,0.0015661020000000002,0.000149127,5.279e-05,0.38,0.0,0.0,0.0,0.0,-512.0,1.5489300869999998,1.131973514,1.0,0.189879469,0.0,2.354194573,0.7777777779999999,0.182015329,0.0,0.152301284,0.88,0.336760901,0.972694282,0.755083673,5.8798e-05,0.256042994,0.755154025,0.8535028159999999,0.901576524,0.925550824,0.562977733,0.17285568699999998,0.032901581,0.0,0.013070944,0.021523809,0.031157764,0.042425108,0.055719187,0.940083408,0.0,1.081900916,0.980914641,0.002411928,0.000217475,0.00014617700000000002,0.79932847,2.460904486,0.001865245,0.000217475,0.000123177,0.759141038,0.002164388,0.000406984,7.0387e-05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466100066,3.22694261,0.5277777779999999,0.172360286,0.018378002,0.43888,0.6364390000000001,0.13861800000000002,949.033,0.0370212,0.9425469999999999,0.131911,3982.1,4043.0,3986.0,4103.0,0.893997783,2.0,0.6367800370000001,0.233725592,0.0,32.66,2.4,2.14,56829.0,94548.0,13682.0,31435.0,0.663728026,1.2975442190000002,0.776365,0.934526,2.0161700000000002,432.14300000000003,0.165318,0.9172629999999999,0.287936,3756.07,4046.5,3994.0,4069.0,1.42,0.04,0.24075736,0.003508259,0.033474638,0.070530624,0.003508259,0.070530624
sc14-app_orig/007-80-8_features_preprocessed.txt,sc14-app,007-80-8.cnf,train,0.001148389,0.06,-0.0,-512.0,20.02,0.0,-1.0,-1.0,0.0,-0.0,2.02,10.0,10.0,10.0,0.497554673,3.28188523,0.000188687,7.3703e-05,6.506e-06,0.34,0.0,0.0,0.0,0.0,-512.0,0.589415475,2.190268412,1.0,0.375392507,0.0,2.812406799,0.7142857140000001,0.117477912,0.0,0.06870241,0.78,0.6016882379999999,0.889082253,0.184561923,6.519699999999999e-05,0.043445548,0.107234657,0.164576707,0.265494675,0.326050482,1.15474748,0.359871514,0.034697044,0.000280011,0.00294284,0.013001265,0.021330584,0.038242601,0.079193101,0.037978184,0.0,0.201278898,1.444233682,0.001574307,0.00045310000000000006,0.000157431,0.43980893,3.716710686,0.000881625,0.00045310000000000006,4.5545e-05,0.419637157,0.000130129,6.361e-05,1.6266e-05,2.0,0.588167206,263.0,115.414893617,3.0,14.0,50.0,128.0,164.0,195.0,0.400746198,28.078947368,10.904841283,4.933333333,6.615384615,7.571428571,10.152542373,12.223602484,14.764705882000001,-0.0,-0.0,0.0,-1.0,-1.0,1.02693,0.21198699999999998,0.0870693,787.2139999999999,0.0119881,0.8578049999999999,0.0145024,2099.14,2102.0,2051.0,2133.0,0.193521522,2.0,0.161651839,0.08052487,0.0,61.1,2.42,2.3,307387.0,478484.0,12704.0,13408.0,0.556617554,0.055415617,0.466267,0.890092,0.190375,849.6360000000001,0.021359,0.866042,0.0168011,2103.0,2108.0,2062.0,2143.0,3.34,0.0,0.041329009,0.0,0.002361461,0.004486776,0.000393577,0.004486776
sc14-app_orig/k2fix_gr_rcs_w9.shuffled_features_preprocessed.txt,sc14-app,k2fix_gr_rcs_w9.shuffled.cnf,train,0.790251852,0.04,-0.0,-512.0,20.06,0.0,-1.0,-1.0,0.085920076,0.6924955509999999,2.02,7.0,5.693333332999999,5.0,0.970759642,4.574039595,0.00082963,0.000122733,0.0,0.36,0.0,0.0,0.0,0.0,-512.0,1.026003767,1.32683868,1.0,0.451578899,0.0,0.109315849,1.0,0.002622657,0.0,0.036387979,1.26,0.232662554,1.0,0.558788372,0.217637422,0.381427917,0.462393412,0.5615450160000001,0.6545465229999999,0.730261547,3.956850821,1.0,0.014863552,-0.0,0.0,0.0,1.26e-07,0.0005037759999999999,0.024102675,0.790251852,0.0,0.875752366,0.561110028,0.002314582,0.000357837,0.000201268,0.8491781709999999,4.86579381,0.001804115,0.000357837,3.292e-06,0.826093851,0.003315226,0.000620811,2.6337e-05,2.0,0.194316128,1682.0,1323.333333333,1092.0,1092.0,1092.0,1196.0,1682.0,1682.0,0.074085172,38.200549451,34.65604958,32.201545779,32.201545779,32.201545779,33.566053511999996,38.200549451,38.200549451,-0.0,-0.0,0.0,-1.0,-1.0,1.14669,2.65548,0.15801400000000002,815.435,0.00565596,0.9941450000000001,0.218281,3492.91,3647.0,3578.0,3701.0,0.594982716,2.0,0.388623536,0.293122991,0.0,62.54,2.42,2.26,303750.0,305160.0,9937.0,11313.0,0.004641975,0.138472376,0.748976,12.0239,3.4371699999999996,1525.56,0.15187799999999999,1.0216399999999999,0.249877,3478.44,3681.5,3622.0,3738.0,2.96,2.76,0.032714403,0.002314582,0.036832042,0.219382107,0.011271007,0.158699809
sc14-app_orig/aes_24_4_keyfind_5_features_preprocessed.txt,sc14-app,aes_24_4_keyfind_5.cnf,train,0.008849558,0.0,0.226199369,4.325913591,13.9,0.055862832,0.043172728,0.002765487,0.109537736,0.999531886,0.06,7.0,6.200626959,5.0,0.349374473,2.392651578,0.002949853,0.001652378,0.000553097,0.0,1.057232207,0.5,0.170730247,-0.0,0.059456351,0.753867933,1.915309827,1.0,0.33788102299999995,0.0,1.538704279,0.101694915,0.02162791,0.0,0.025116444,0.0,1.044888492,0.202364343,0.044302268,8.02e-07,0.000384504,0.010532276,0.020430796,0.074863964,0.095408583,0.436902093,0.046781413,0.028411463,0.0021018720000000003,0.011494621000000002,0.018340182,0.030638192,0.039175794,0.041215561,0.132743363,0.0,0.225780638,1.219953515,0.025,0.019091077,0.00625,0.435148768,2.884206434,0.02710177,0.019091077,0.001843658,0.275441928,0.003871681,0.002820796,0.000921829,2.0,0.097625078,3592.0,2916.111111111,2581.0,2581.0,2764.0,2901.0,2981.0,3592.0,0.113287536,25.673162584,19.822580833,17.821985546,17.821985546,18.13748191,19.701482247999998,19.895806452000002,25.673162584,0.196786667,2.342766066,0.777399567,0.689631785,0.239833865,0.358794,0.6626529999999999,0.13046,21.7302,0.050462,0.823866,0.0948535,53.1985,53.0,47.0,60.0,0.104535398,2.0,0.6354328570000001,0.4259396,0.3875,12.14,2.36,2.18,5424.0,5968.0,320.0,520.0,0.100294985,0.625,0.214004,0.9970600000000001,0.184618,21.951,0.05385790000000001,0.825994,0.0949483,53.2655,53.0,47.0,60.0,0.18,0.04,0.05899705,0.0,0.0,0.025,0.0,0.0
sc14-app_orig/atco_enc2_opt2_10_21_features_preprocessed.txt,sc14-app,atco_enc2_opt2_10_21.cnf,train,0.092530371,0.02,-0.0,-512.0,20.02,0.0,-1.0,-1.0,0.061048489,0.630870704,2.02,8.0,7.674603175,7.0,1.931067146,3.92201904,0.00440125,0.000410689,6.9420000000000015e-06,0.1,0.0,0.0,0.0,0.0,-512.0,0.467126468,1.9652096999999997,1.0,0.583607797,0.0,4.114560472,1.0,0.365437654,0.0,0.279965776,0.62,0.568961399,1.0,0.564023594,0.00049218,0.135263061,0.250324402,0.552146264,0.893919615,0.999195106,2.108094877,0.452630569,0.039709042,-0.0,4e-09,7.98e-06,0.001023034,0.023674919,0.159257887,0.35452967700000004,0.0,0.429101792,1.881995972,0.003314251,0.0006804,0.000301296,1.7732316769999998,4.3695089330000005,0.007247484,0.0006804,1.3884e-05,0.668570446,0.000951059,0.000331034,1.3884e-05,2.0,0.414807733,2706.0,1697.428571429,542.0,542.0,963.0,1785.0,2303.0,2706.0,0.246213489,25.443697479,20.913488688,10.625461255,10.625461255,15.633437175,23.610942249,24.277900961,25.443697479,-0.0,-0.0,0.0,-1.0,-1.0,0.22016799999999997,0.652867,0.180601,175.605,0.00481072,0.9500639999999999,0.0189069,2335.61,2341.0,2277.0,2394.0,0.5899340510000001,2.0,0.45198950000000004,0.198947512,0.0,112.12,2.28,2.18,144050.0,160531.0,6638.0,9824.0,0.114411663,0.479963845,0.42953900000000006,1.6990599999999998,1.9638,113.242,0.03589969999999999,0.9474950000000001,0.180723,2275.7,2341.0,2280.0,2399.0,2.4,0.32,0.046081222000000005,0.0,0.0,0.0,0.0,0.0
sc14-app_orig/q_query_3_L100_coli.sat_features_preprocessed.txt,sc14-app,q_query_3_L100_coli.sat.cnf,train,0.103822383,0.04,-0.0,-512.0,20.04,0.0,-1.0,-1.0,0.058060394,0.422709088,2.02,7.0,6.15,6.0,2.1941022,2.392386234,0.001197335,2.6386e-05,0.0,3.86,0.0,0.0,0.0,0.0,-512.0,0.6289149470000001,1.348886318,1.0,0.496283581,0.0,2.447539361,1.0,0.379646156,0.0,0.1598986,11.76,0.302452854,1.0,0.637282195,1.8813e-05,0.418999796,0.603697047,0.632303573,0.6914757770000001,0.912674188,0.643357313,1.0,0.061341865,-0.0,0.002601911,0.023119879,0.074103198,0.096285904,0.101884302,0.7891188720000001,0.0,0.476804791,1.143148626,0.000391373,7.5552e-05,4.1197e-05,2.373836887,2.473279331,0.0015964470000000002,7.5552e-05,1.976e-06,2.892491912,0.003133619,5.6923e-05,3.952e-06,2.0,0.691363635,613.0,279.0,49.0,62.0,96.0,197.0,457.0,590.0,0.242974684,11.422512235,8.460856144,4.020408163,6.666666667,6.951612902999999,8.572490706,10.177083332999999,10.186440678,-0.0,-0.0,0.0,-1.0,-1.0,1.7681900000000002,2.09363,0.915357,2555.5,0.0634543,1.0152299999999999,0.490008,7335.67,8782.0,0.0,8864.0,0.455372596,2.0,0.073678512,0.021657657,0.0,60.92,2.46,2.32,506124.0,1522583.0,48547.0,315617.0,2.008320095,5.501266814,0.03582,3.4565,0.0348935,1033.5,0.0,0.9751879999999999,0.0129356,8691.5,8691.5,8612.0,8612.0,3.34,0.08,0.095919182,2.0599e-05,0.000453169,0.000453169,2.0599e-05,0.000453169
sc14-app_orig/AProVE07-27_features_preprocessed.txt,sc14-app,AProVE07-27.cnf,train,0.312053167,-0.0,-0.0,-512.0,20.1,0.0,-1.0,-1.0,0.130872292,1.217856547,2.02,9.0,6.91903503,5.0,4.428235193,2.36827659,0.120279932,0.000474501,0.000100695,0.04,0.0,0.0,0.0,0.0,-512.0,0.884748422,1.568230194,1.0,0.32174576,0.0,2.571335832,0.666666667,0.128922013,0.0,0.128351126,0.08,0.66232784,0.983594292,0.397624613,0.000104676,0.037907954,0.164687309,0.392571737,0.617335045,0.7814746659999999,1.017292562,0.263409701,0.04381928,0.0,0.003504872,0.014327457,0.027330642,0.05787944,0.106374229,0.687644749,0.0,0.34023267,1.373363623,0.002215453,0.000870016,0.000553863,3.1498389760000003,2.575129082,0.15572449900000002,0.000870016,0.000352432,2.787520364,0.074614842,0.000513122,0.00025173700000000003,2.0,0.314804289,1678.0,1043.6363636360002,558.0,627.0,725.0,1120.0,1309.0,1342.0,0.23502378,41.054450261999996,27.7307262,17.216195569,21.171385990999998,22.88172043,26.837296621,33.691299166,34.670424978,-0.0,-0.0,0.0,-1.0,-1.0,1.06603,0.41398500000000005,0.39526999999999995,270.591,0.184061,0.87684,0.0792178,745.541,751.0,727.0,771.0,0.600845836,2.0,0.593301121,0.139117244,0.0,61.64,2.38,2.18,19862.0,29194.0,3611.0,7729.0,0.469841909,1.14040432,0.537557,0.8104210000000001,0.498967,169.66400000000002,0.06805739999999999,0.8337680000000001,0.0935053,741.562,746.0,721.0,780.0,0.22,0.04,0.181804451,0.0,0.054555525,0.054555525,0.000276932,0.054555525
sc14-app_orig/maxxor032_features_preprocessed.txt,sc14-app,maxxor032.cnf,train,0.253696145,0.02,1.520061596,4.176543521,5.24,0.078367347,0.002412871,0.000181406,0.091732094,0.97578139,2.02,8.0,7.054666667,5.0,0.900133759,2.02246653,0.003446712,0.000268217,0.0,0.02,0.0,0.0,0.0,0.0,-512.0,0.764407497,1.451214842,1.0,0.446362462,0.0,2.511128998,0.7333333329999999,0.165767923,0.0,0.17582162699999998,0.12,0.691304898,0.841870123,0.288562384,2.7e-08,0.020095392,0.122444464,0.260371382,0.485669816,0.518715805,0.844506278,0.443175046,0.062192844,0.0,0.0212559,0.023125835,0.032235873,0.095638123,0.135454238,0.805941043,0.0,0.602543843,1.293599829,0.007379296,0.0007028469999999999,0.000421674,1.15040671,2.37336311,0.008072562,0.0007028469999999999,0.00031746,1.4739840480000002,0.008480726,0.000605241,0.000226757,2.0,0.168166559,1117.0,787.0,623.0,670.0,706.0,769.0,800.0,1098.0,0.303854284,34.127504554,18.682137737999998,11.770149254000001,13.043250328,15.25,16.685534591,23.520107239,26.554579674,0.7817967309999999,3.1982755160000003,0.6,0.153841171,0.002070148,0.247469,0.614073,0.0562869,271.305,0.010546799999999999,0.884677,0.0215294,1164.99,1164.0,1130.0,1199.0,0.50521542,2.0,0.946831926,0.234118934,0.0,6.72,2.32,2.16,22050.0,39143.0,4743.0,13240.0,0.775192744,1.791482184,0.360643,0.6801050000000001,0.563924,143.356,0.06696,0.8494510000000001,0.11019100000000001,1155.7,1171.0,1134.0,1201.0,0.28,0.4,0.215102041,0.0,0.001897533,0.248366013,0.000421674,0.007379296
sc14-app_orig/MD5-30-1_features_preprocessed.txt,sc14-app,MD5-30-1.cnf,train,0.009225637,0.02,-0.0,-512.0,20.02,0.0,-1.0,-1.0,0.047841737,0.678575675,2.02,11.0,9.86189889,9.0,0.69407447,2.977396672,0.000797095,0.000251592,2.9522e-05,0.06,0.0,0.0,0.0,0.0,-512.0,0.449759645,1.623510529,1.0,0.444989618,0.0,0.880501715,0.4166666670000001,0.021623093,0.0,0.055781438,0.14,1.862010636,0.731716072,0.07039989599999999,0.0,2.3318000000000006e-05,0.0005197,0.006917501,0.06292503099999999,0.313612265,1.30653275,0.177408852,0.027392459,1.6355e-05,0.000116173,0.000934209,0.019297457,0.040181967,0.110376983,0.22653736,0.0,0.193556082,1.151643547,0.000918274,0.000639375,0.000306091,0.692969572,3.226703407,0.00159419,0.000639375,0.000118088,0.42255699999999996,0.00029522,0.000145911,5.9044e-05,2.0,0.270266684,227.0,157.942528736,35.0,96.0,137.0,166.0,190.0,207.0,0.138722078,7.211428571,5.641728122999999,4.1125,4.445652174,5.094117647,5.634920635,6.245098039,6.713513514,-0.0,-0.0,0.0,-1.0,-1.0,0.273748,0.224419,0.0406469,421.12,0.00934292,0.84736,0.0201886,1136.69,1138.0,1106.0,1164.0,0.3998022020000001,2.0,0.15123609300000002,0.055113311,0.0,34.16,2.46,2.16,67746.0,68106.0,6534.0,8906.0,0.005313966999999999,0.363024181,0.232918,0.654708,0.13408399999999998,308.60400000000004,0.012664,0.8246690000000001,0.0183024,1137.85,1136.5,1112.0,1164.0,0.84,0.02,0.096448499,0.0,0.0,0.019283747,0.0,0.000306091
